owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type,side,desc
or,c,field_76480_b,uniqueID,,,,field,,2,
or,d,field_76481_c,serverUrl,,,,field,,2,URL of the server to send the report to
or,e,field_76478_d,playerStatsCollector,,,,field,,2,
or,f,field_76479_e,threadTrigger,,,,field,,2,set to fire the snooperThread every 15 mins
or,g,field_76476_f,syncLock,,,,field,,2,
or,h,field_98224_g,minecraftStartTimeMilis,,,,field,,2,
or,i,field_76477_g,isRunning,,,,field,,2,
or,j,field_76483_h,selfCounter,,,,field,,2,incremented on every getSelfCounterFor
or$1,a,field_76344_a,,,,,field,,,
ou,a,field_94569_a,damageSrc,,,,field,,2,
ou,b,field_94567_b,,,,,field,,,
ou,c,field_94568_c,damage,,,,field,,2,
ou,d,field_94565_d,health,,,,field,,2,
ou,e,field_94566_e,,,,,field,,,
ou,f,field_94564_f,fallDistance,,,,field,,2,
ov,a,field_94556_a,combatEntries,,,,field,,2,The CombatEntry objects that we've tracked so far.
ov,b,field_94554_b,fighter,,,,field,,2,The entity tracked.
ov,c,field_94555_c,,,,,field,,,
ov,d,field_152775_d,,,,,field,,,
ov,e,field_152776_e,,,,,field,,,
ov,f,field_94552_d,,,,,field,,,
ov,g,field_94553_e,,,,,field,,,
ov,h,field_94551_f,,,,,field,,,
ow,a,field_76372_a,inFire,,,,field,,2,
ow,b,field_180137_b,lightningBolt,,,,field,,2,
ow,c,field_76370_b,onFire,,,,field,,2,
ow,d,field_76371_c,lava,,,,field,,2,
ow,e,field_76368_d,inWall,,,,field,,2,
ow,f,field_76369_e,drown,,,,field,,2,
ow,g,field_76366_f,starve,,,,field,,2,
ow,h,field_76367_g,cactus,,,,field,,2,
ow,i,field_76379_h,fall,,,,field,,2,
ow,j,field_76380_i,outOfWorld,,,,field,,2,
ow,k,field_76377_j,generic,,,,field,,2,
ow,l,field_76376_m,magic,,,,field,,2,
ow,m,field_82727_n,wither,,,,field,,2,
ow,n,field_82728_o,anvil,,,,field,,2,
ow,o,field_82729_p,fallingBlock,,,,field,,2,
ow,p,field_76373_n,damageType,,,,field,,2,
ow,q,field_76374_o,isUnblockable,,,,field,,2,This kind of damage can be blocked or not.
ow,r,field_76385_p,isDamageAllowedInCreativeMode,,,,field,,2,
ow,s,field_151520_r,damageIsAbsolute,,,,field,,2,Whether or not the damage ignores modification by potion effects or enchantments.
ow,t,field_76384_q,hungerDamage,,,,field,,2,
ow,u,field_76383_r,fireDamage,,,,field,,2,This kind of damage is based on fire or not.
ow,v,field_76382_s,projectile,,,,field,,2,This kind of damage is based on a projectile or not.
ow,w,field_76381_t,difficultyScaled,,,,field,,2,Whether this damage source will have its damage amount scaled based on the current difficulty.
ow,x,field_82730_x,magicDamage,,,,field,,2,Whether the damage is magic based.
ow,y,field_76378_k,explosion,,,,field,,2,
ox,q,field_76386_o,damageSourceEntity,,,,field,,2,
ox,r,field_180140_r,isThornsDamage,,,,field,,2,Whether this EntityDamageSource is from an entity wearing Thorns-enchanted armor.
oy,r,field_76387_p,indirectEntity,,,,field,,2,
p$1,a,field_179608_a,,,,,field,,,
p$1,b,field_179606_b,,,,,field,,,
p$1,c,field_179607_c,,,,,field,,,
pe,A,field_180147_A,,,,,field,,,
pe,B,field_180148_B,,,,,field,,,
pe,C,field_180149_C,,,,,field,,,
pe,D,field_180143_D,,,,,field,,,
pe,E,field_180144_E,,,,,field,,,
pe,F,field_180145_F,,,,,field,,,
pe,G,field_180146_G,,,,,field,,,
pe,H,field_76415_H,id,,,,field,,2,The Id of a Potion object.
pe,I,field_180150_I,,,,,field,,,
pe,J,field_111188_I,attributeModifierMap,,,,field,,2,Contains a Map of the AttributeModifiers registered by potions
pe,K,field_76418_K,isBadEffect,,,,field,,2,This field indicated if the effect is 'bad' - negative - for the entity.
pe,L,field_76414_N,liquidColor,,,,field,,2,Is the color of the liquid for this potion.
pe,M,field_76416_I,name,,,,field,,2,The name of the Potion.
pe,N,field_76417_J,statusIconIndex,,,,field,,2,The index for the icon displayed when the potion effect is active.
pe,O,field_76412_L,effectiveness,,,,field,,2,
pe,P,field_76413_M,usable,,,,field,,2,
pe,a,field_76425_a,potionTypes,,,,field,,2,The array of potion types.
pe,b,field_180151_b,,,,,field,,,
pe,c,field_76424_c,moveSpeed,,,,field,,2,
pe,d,field_76421_d,moveSlowdown,,,,field,,2,
pe,e,field_76422_e,digSpeed,,,,field,,2,
pe,f,field_76419_f,digSlowdown,,,,field,,2,
pe,g,field_76420_g,damageBoost,,,,field,,2,
pe,h,field_76432_h,heal,,,,field,,2,
pe,i,field_76433_i,harm,,,,field,,2,
pe,j,field_76430_j,jump,,,,field,,2,
pe,k,field_76431_k,confusion,,,,field,,2,
pe,l,field_76428_l,regeneration,,,,field,,2,The regeneration Potion object.
pe,m,field_76429_m,resistance,,,,field,,2,
pe,n,field_76426_n,fireResistance,,,,field,,2,The fire resistance Potion object.
pe,o,field_76427_o,waterBreathing,,,,field,,2,The water breathing Potion object.
pe,p,field_76441_p,invisibility,,,,field,,2,The invisibility Potion object.
pe,q,field_76440_q,blindness,,,,field,,2,The blindness Potion object.
pe,r,field_76439_r,nightVision,,,,field,,2,The night vision Potion object.
pe,s,field_76438_s,hunger,,,,field,,2,The hunger Potion object.
pe,t,field_76437_t,weakness,,,,field,,2,The weakness Potion object.
pe,u,field_76436_u,poison,,,,field,,2,The poison Potion object.
pe,v,field_82731_v,wither,,,,field,,2,The wither Potion object.
pe,w,field_180152_w,healthBoost,,,,field,,2,The health boost Potion object.
pe,x,field_76444_x,absorption,,,,field,,2,The absorption Potion object.
pe,y,field_76443_y,saturation,,,,field,,2,The saturation Potion object.
pe,z,field_180153_z,,,,,field,,,
pf,a,field_180155_a,LOGGER,,,,field,,2,
pf,b,field_76462_a,potionID,,,,field,,2,ID value of the potion this effect matches.
pf,c,field_76460_b,duration,,,,field,,2,The duration of the potion effect
pf,d,field_76461_c,amplifier,,,,field,,2,The amplifier of the potion effect
pf,e,field_82723_d,isSplashPotion,,,,field,,2,Whether the potion is a splash potion
pf,f,field_82724_e,isAmbient,,,,field,,2,Whether the potion effect came from a beacon
pf,g,field_100013_f,isPotionDurationMax,,,,field,,0,"True if potion effect duration is at maximum, false otherwise."
pf,h,field_180156_h,showParticles,,,,field,,2,
ph,a,field_175504_a,growingAge,,,,field,,2,
ph,b,field_175502_b,,,,,field,,,
ph,bm,field_98056_d,ageWidth,,,,field,,2,
ph,bn,field_98057_e,ageHeight,,,,field,,2,
ph,c,field_175503_c,,,,,field,,,
pk,A,field_70126_B,prevRotationYaw,,,,field,,2,
pk,B,field_70127_C,prevRotationPitch,,,,field,,2,
pk,C,field_70122_E,onGround,,,,field,,2,
pk,D,field_70123_F,isCollidedHorizontally,,,,field,,2,True if after a move this entity has collided with something on X- or Z-axis
pk,E,field_70124_G,isCollidedVertically,,,,field,,2,True if after a move this entity has collided with something on Y-axis
pk,F,field_70132_H,isCollided,,,,field,,2,True if after a move this entity has collided with something either vertically or horizontally
pk,G,field_70133_I,velocityChanged,,,,field,,2,
pk,H,field_70134_J,isInWeb,,,,field,,2,
pk,I,field_70128_L,isDead,,,,field,,2,"gets set by setEntityDead, so this must be the flag whether an Entity is dead (inactive may be better term)"
pk,J,field_70130_N,width,,,,field,,2,How wide this entity is considered to be
pk,K,field_70131_O,height,,,,field,,2,How high this entity is considered to be
pk,L,field_70141_P,prevDistanceWalkedModified,,,,field,,2,The previous ticks distance walked multiplied by 0.6
pk,M,field_70140_Q,distanceWalkedModified,,,,field,,2,The distance walked multiplied by 0.6
pk,N,field_82151_R,distanceWalkedOnStepModified,,,,field,,2,
pk,O,field_70143_R,fallDistance,,,,field,,2,
pk,P,field_70142_S,lastTickPosX,,,,field,,2,"The entity's X coordinate at the previous tick, used to calculate position during rendering routines"
pk,Q,field_70137_T,lastTickPosY,,,,field,,2,"The entity's Y coordinate at the previous tick, used to calculate position during rendering routines"
pk,R,field_70136_U,lastTickPosZ,,,,field,,2,"The entity's Z coordinate at the previous tick, used to calculate position during rendering routines"
pk,S,field_70138_W,stepHeight,,,,field,,2,How high this entity can step up when running into a block to try to get over it (currently make note the entity will always step up this amount and not just the amount needed)
pk,T,field_70145_X,noClip,,,,field,,2,Whether this entity won't clip with collision or not (make note it won't disable gravity)
pk,U,field_70144_Y,entityCollisionReduction,,,,field,,2,Reduces the velocity applied by entity collisions by the specified percent.
pk,V,field_70146_Z,rand,,,,field,,2,
pk,W,field_70173_aa,ticksExisted,,,,field,,2,How many ticks has this entity had ran since being alive
pk,X,field_70174_ab,fireResistance,,,,field,,2,The amount of ticks you have to stand inside of fire before be set on fire
pk,Y,field_70171_ac,inWater,,,,field,,2,Whether this entity is currently inside of water (if it handles water movement that is)
pk,Z,field_70172_ad,hurtResistantTime,,,,field,,2,"Remaining time an entity will be ""immune"" to further damage after being hurt."
pk,a,field_174836_a,ZERO_AABB,,,,field,,2,
pk,aa,field_70148_d,firstUpdate,,,,field,,2,
pk,ab,field_70178_ae,isImmuneToFire,,,,field,,2,
pk,ac,field_70180_af,dataWatcher,,,,field,,2,
pk,ad,field_70175_ag,addedToChunk,,,,field,,2,Has this entity been added to the chunk its within
pk,ae,field_70176_ah,chunkCoordX,,,,field,,2,
pk,af,field_70162_ai,chunkCoordY,,,,field,,2,
pk,ag,field_70164_aj,chunkCoordZ,,,,field,,2,
pk,ah,field_70158_ak,ignoreFrustumCheck,,,,field,,2,Render entity even if it is outside the camera frustum. Only true in EntityFish for now. Used in RenderGlobal: render if ignoreFrustumCheck or in frustum.
pk,ai,field_70160_al,isAirBorne,,,,field,,2,
pk,aj,field_71088_bW,timeUntilPortal,,,,field,,2,
pk,ak,field_71087_bX,inPortal,,,,field,,2,Whether the entity is inside a Portal
pk,al,field_82153_h,portalCounter,,,,field,,2,
pk,am,field_71093_bK,dimension,,,,field,,2,"Which dimension the player is in (-1 = the Nether, 0 = normal world)"
pk,an,field_181016_an,lastPortalPos,,,,field,,2,The position of the last portal the entity was in
pk,ao,field_181017_ao,lastPortalVec,,,,field,,2,A horizontal vector related to the position of the last portal the entity was in
pk,ap,field_181018_ap,teleportDirection,,,,field,,2,A direction related to the position of the last portal the entity was in
pk,aq,field_96093_i,entityUniqueID,,,,field,,2,
pk,ar,field_70149_e,entityRiderPitchDelta,,,,field,,2,
pk,as,field_70147_f,entityRiderYawDelta,,,,field,,2,
pk,at,field_83001_bt,invulnerable,,,,field,,2,
pk,au,field_174837_as,cmdResultStats,,,,field,,2,The command result statistics for this Entity.
pk,b,field_70152_a,nextEntityID,,,,field,,2,
pk,bW,field_70118_ct,serverPosX,,,,field,,0,
pk,bX,field_70117_cu,serverPosY,,,,field,,0,
pk,bY,field_70116_cv,serverPosZ,,,,field,,0,
pk,c,field_145783_c,entityId,,,,field,,2,
pk,f,field_70121_D,boundingBox,,,,field,,2,Axis aligned bounding box.
pk,g,field_174835_g,isOutsideBorder,,,,field,,2,
pk,h,field_70150_b,nextStepDistance,,,,field,,2,The distance that has to be exceeded in order to triger a new step sound and an onEntityWalking event on a block
pk,i,field_70151_c,fire,,,,field,,2,
pk,j,field_70155_l,renderDistanceWeight,,,,field,,2,
pk,k,field_70156_m,preventEntitySpawning,,,,field,,2,Blocks entities from spawning when they do their AABB check to make sure the spot is clear of entities that can prevent spawning.
pk,l,field_70153_n,riddenByEntity,,,,field,,2,The entity that is riding this entity
pk,m,field_70154_o,ridingEntity,,,,field,,2,The entity we are currently riding
pk,n,field_98038_p,forceSpawn,,,,field,,2,
pk,o,field_70170_p,worldObj,,,,field,,2,Reference to the World object.
pk,p,field_70169_q,prevPosX,,,,field,,2,
pk,q,field_70167_r,prevPosY,,,,field,,2,
pk,r,field_70166_s,prevPosZ,,,,field,,2,
pk,s,field_70165_t,posX,,,,field,,2,Entity position X
pk,t,field_70163_u,posY,,,,field,,2,Entity position Y
pk,u,field_70161_v,posZ,,,,field,,2,Entity position Z
pk,v,field_70159_w,motionX,,,,field,,2,Entity motion X
pk,w,field_70181_x,motionY,,,,field,,2,Entity motion Y
pk,x,field_70179_y,motionZ,,,,field,,2,Entity motion Z
pk,y,field_70177_z,rotationYaw,,,,field,,2,Entity rotation Yaw
pk,z,field_70125_A,rotationPitch,,,,field,,2,Entity rotation Pitch
pk$1,a,field_85155_a,,,,,field,,,
pk$2,a,field_96564_a,,,,,field,,,
pk$3,a,field_180119_a,,,,,field,,,
pk$4,a,field_180117_a,,,,,field,,,
pm,a,field_75627_a,entityEggs,,,,field,,2,This is a HashMap of the Creative Entity Eggs/Spawners.
pm,b,field_151516_b,logger,,,,field,,2,
pm,c,field_75625_b,stringToClassMapping,,,,field,,2,Provides a mapping between entity classes and a string
pm,d,field_75626_c,classToStringMapping,,,,field,,2,Provides a mapping between a string and an entity classes
pm,e,field_75623_d,idToClassMapping,,,,field,,2,provides a mapping between an entityID and an Entity Class
pm,f,field_75624_e,classToIDMapping,,,,field,,2,provides a mapping between an Entity Class and an entity ID
pm,g,field_180126_g,stringToIDMapping,,,,field,,2,provides a mapping between a string and an entity ID
pm$a,a,field_75613_a,spawnedID,,,,field,,2,The entityID of the spawned mob
pm$a,b,field_75611_b,primaryColor,,,,field,,2,Base color of the egg
pm$a,c,field_75612_c,secondaryColor,,,,field,,2,Color of the egg spots
pm$a,d,field_151512_d,,,,,field,,,
pm$a,e,field_151513_e,,,,,field,,,
po,a,field_94557_a,selectAnything,,,,field,,2,
po,b,field_152785_b,IS_STANDALONE,,,,field,,2,Selects only entities which are neither ridden by anything nor ride on anything
po,c,field_96566_b,selectInventories,,,,field,,2,
po,d,field_180132_d,NOT_SPECTATING,,,,field,,2,Selects entities which are either not players or players that are not spectating
po$a,a,field_96567_c,armor,,,,field,,2,
pp,a,field_70533_a,xpColor,,,,field,,2,A constantly increasing value that RenderXPOrb uses to control the colour shifting (Green / yellow)
pp,b,field_70531_b,xpOrbAge,,,,field,,2,The age of the XP orb in ticks.
pp,c,field_70532_c,delayBeforeCanPickup,,,,field,,2,
pp,d,field_70529_d,xpOrbHealth,,,,field,,2,The health of this XP orb.
pp,e,field_70530_e,xpValue,,,,field,,2,This is how much XP this orb has.
pp,f,field_80001_f,closestPlayer,,,,field,,2,The closest EntityPlayer to this orb.
pp,g,field_80002_g,xpTargetColor,,,,field,,2,Threshold color for tracking players
pr,a,field_110156_b,sprintingSpeedBoostModifierUUID,,,,field,,2,
pr,aA,field_70722_aY,prevLimbSwingAmount,,,,field,,2,
pr,aB,field_70721_aZ,limbSwingAmount,,,,field,,2,
pr,aC,field_70754_ba,limbSwing,,,,field,,2,Only relevant when limbYaw is not 0(the entity is moving). Influences where in its swing legs and arms currently are.
pr,aD,field_70771_an,maxHurtResistantTime,,,,field,,2,
pr,aE,field_70727_aS,prevCameraPitch,,,,field,,2,
pr,aF,field_70726_aT,cameraPitch,,,,field,,2,
pr,aG,field_70769_ao,randomUnused2,,,,field,,2,
pr,aH,field_70770_ap,randomUnused1,,,,field,,2,
pr,aI,field_70761_aq,renderYawOffset,,,,field,,2,
pr,aJ,field_70760_ar,prevRenderYawOffset,,,,field,,2,
pr,aK,field_70759_as,rotationYawHead,,,,field,,2,Entity head rotation yaw
pr,aL,field_70758_at,prevRotationYawHead,,,,field,,2,Entity head rotation yaw at previous tick
pr,aM,field_70747_aH,jumpMovementFactor,,,,field,,2,A factor used to determine how far this entity will move each tick if it is jumping or falling.
pr,aN,field_70717_bb,attackingPlayer,,,,field,,2,The most recent player that has attacked this entity
pr,aO,field_70718_bc,recentlyHit,,,,field,,2,"Set to 60 when hit by the player or the player's wolf, then decrements. Used to determine whether the entity should drop items on death."
pr,aP,field_70729_aU,dead,,,,field,,2,"This gets set on entity death, but never used. Looks like a duplicate of isDead"
pr,aQ,field_70708_bq,entityAge,,,,field,,2,The age of this EntityLiving (used to determine when it dies)
pr,aR,field_70768_au,prevOnGroundSpeedFactor,,,,field,,2,
pr,aS,field_110154_aX,onGroundSpeedFactor,,,,field,,2,
pr,aT,field_70764_aw,movedDistance,,,,field,,2,
pr,aU,field_70763_ax,prevMovedDistance,,,,field,,2,
pr,aV,field_70741_aB,unused180,,,,field,,2,
pr,aW,field_70744_aE,scoreValue,,,,field,,2,"The score value of the Mob, the amount of points the mob is worth."
pr,aX,field_110153_bc,lastDamage,,,,field,,2,Damage taken in the last hit. Mobs are resistant to damage less than this for a short time after taking damage.
pr,aY,field_70703_bu,isJumping,,,,field,,2,used to check whether entity is jumping.
pr,aZ,field_70702_br,moveStrafing,,,,field,,2,
pr,ar,field_82175_bq,isSwingInProgress,,,,field,,2,Whether an arm swing is currently in progress.
pr,as,field_110158_av,swingProgressInt,,,,field,,2,
pr,at,field_70720_be,arrowHitTimer,,,,field,,2,
pr,au,field_70737_aN,hurtTime,,,,field,,2,The amount of time remaining this entity should act 'hurt'. (Visual appearance of red tint)
pr,av,field_70738_aO,maxHurtTime,,,,field,,2,What the hurt time was max set to last.
pr,aw,field_70739_aP,attackedAtYaw,,,,field,,2,The yaw at which this entity was last attacked from.
pr,ax,field_70725_aQ,deathTime,,,,field,,2,"The amount of time remaining this entity should act 'dead', i.e. have a corpse in the world."
pr,ay,field_70732_aI,prevSwingProgress,,,,field,,2,
pr,az,field_70733_aJ,swingProgress,,,,field,,2,
pr,b,field_110157_c,sprintingSpeedBoostModifier,,,,field,,2,
pr,ba,field_70701_bs,moveForward,,,,field,,2,
pr,bb,field_70704_bt,randomYawVelocity,,,,field,,2,
pr,bc,field_70716_bi,newPosRotationIncrements,,,,field,,2,The number of updates over which the new position and rotation are to be applied to the entity.
pr,bd,field_70709_bj,newPosX,,,,field,,2,The new X position to be applied to the entity.
pr,be,field_70710_bk,newPosY,,,,field,,2,The new Y position to be applied to the entity.
pr,bf,field_110152_bk,newPosZ,,,,field,,2,
pr,bg,field_70712_bm,newRotationYaw,,,,field,,2,The new yaw rotation to be applied to the entity.
pr,bh,field_70705_bn,newRotationPitch,,,,field,,2,The new yaw rotation to be applied to the entity.
pr,bi,field_70755_b,entityLivingToAttack,,,,field,,2,"is only being set, has no uses as of MC 1.1"
pr,bj,field_70756_c,revengeTimer,,,,field,,2,
pr,bk,field_110150_bn,lastAttacker,,,,field,,2,
pr,bl,field_142016_bo,lastAttackerTime,,,,field,,2,Holds the value of ticksExisted when setLastAttacker was last called.
pr,bm,field_70746_aG,landMovementFactor,,,,field,,2,"A factor used to determine how far this entity will move each tick if it is walking on land. Adjusted by speed, and slipperiness of the current block."
pr,bn,field_70773_bE,jumpTicks,,,,field,,2,Number of ticks since last jump
pr,bo,field_110151_bq,absorptionAmount,,,,field,,2,
pr,c,field_110155_d,attributeMap,,,,field,,2,
pr,f,field_94063_bt,_combatTracker,,,,field,,2,
pr,g,field_70713_bf,activePotionsMap,,,,field,,2,
pr,h,field_82180_bT,previousEquipment,,,,field,,2,"The equipment this mob was previously wearing, used for syncing."
pr,i,field_70752_e,potionsNeedUpdate,,,,field,,2,Whether the DataWatcher needs to be updated with the active potions
pr$1,a,field_181170_a,,,,,field,,,
ps,a,field_70749_g,lookHelper,,,,field,,2,
ps,a_,field_70757_a,livingSoundTime,,,,field,,2,Number of ticks since this EntityLiving last produced its sound
ps,b,field_70762_j,bodyHelper,,,,field,,2,
ps,b_,field_70728_aV,experienceValue,,,,field,,2,The experience points the Entity gives.
